Action,Step,Balance,Positive,Negative,Reward
4,40,12.387908327117362,44,62,-0.09986927641888088
1,41,18.019963409309245,44,62,-0.14765811896804182
5,42,18.019963409309245,45,64,-0.12084236958012351
0,43,18.019963409309245,46,66,-0.03794946542641553
1,44,26.28983604545144,48,67,-0.1700437685373719
4,45,26.28983604545144,49,69,-0.10508777566498595
3,46,26.28983604545144,50,71,-0.0914117537180894
1,47,33.81134907476705,50,71,-0.10272314659015991
3,48,19.735236195848216,50,74,-0.054723889227532185
0,49,19.735236195848216,51,76,-0.14637963709606083
4,50,19.735236195848216,52,78,-0.06573889615704887
1,51,24.791662156805515,52,79,-0.13139930090930485
4,2,69.69176655366002,3,2,0.3602829421243633
5,3,46.14615366039608,7,6,-0.07801167043946688
0,4,46.14615366039608,8,8,-0.0907100957672809
3,5,27.627635443957885,8,12,-0.06930023384811396
0,6,27.627635443957885,9,14,-0.14211855708494853
0,7,27.627635443957885,10,16,-0.15576049199643405
3,8,27.627635443957885,11,18,-0.18387946537916156
2,9,18.384969612109394,12,19,-0.11020286116622446
2,10,18.384969612109394,13,21,-0.0540292869719074
3,11,18.384969612109394,14,23,-0.1282993992630978
3,12,18.384969612109394,15,25,-0.19991841107201147
0,13,18.384969612109394,16,27,0.025878347083208686
0,14,18.384969612109394,17,29,-0.14035032013396437
5,15,18.384969612109394,18,31,-0.14756523471276373
5,16,18.384969612109394,19,33,-0.10327446868205492
4,17,18.384969612109394,20,35,-0.30181007512864766
4,18,18.384969612109394,21,37,-0.09228297141810765
0,19,18.384969612109394,22,39,-0.17325894825411725
4,20,18.384969612109394,23,41,-0.043785652302753164
3,21,18.384969612109394,24,43,-0.15906854107914803
2,22,18.384969612109394,25,45,-0.13348374199358004
2,23,18.384969612109394,26,47,-0.21305020893316245
0,24,18.384969612109394,27,49,-0.1720945766190256
2,25,18.384969612109394,28,51,-0.08451282796270371
5,26,18.384969612109394,29,53,-0.19300051545407354
0,27,18.384969612109394,30,55,-0.11637886916872014
0,28,18.384969612109394,31,57,-0.1880504265305345
1,29,26.07704401740623,31,57,-0.18527841842318343
0,30,26.07704401740623,32,59,-0.07784846311418064
4,31,26.07704401740623,33,61,-0.17414751502059
5,32,26.07704401740623,34,63,-0.16783304554128986
5,33,26.07704401740623,35,65,-0.23655170620675686
4,34,26.07704401740623,36,67,-0.22338354509935282
0,35,26.07704401740623,37,69,-0.17440327556318702
0,36,26.07704401740623,38,71,-0.1926340690539472
3,37,26.07704401740623,39,73,-0.05847734567939605
4,38,26.07704401740623,40,75,-0.19494114274979124
5,39,26.07704401740623,41,77,-0.15804257133142469
4,40,26.07704401740623,42,79,-0.15033063174991923
5,41,26.07704401740623,43,81,-0.15640438362885634
0,42,26.07704401740623,44,83,-0.16211648507363186
5,43,26.07704401740623,45,85,-0.18797557163022377
0,44,26.07704401740623,46,87,-0.15509048911830592
1,45,33.31991153143997,47,88,-0.10120472216025123
1,46,38.44356124598866,48,88,-0.14379912758561236
3,47,20.54014300787091,49,88,-0.17025634999242684
3,48,20.54014300787091,50,90,-0.19512808131122783
0,49,20.54014300787091,51,92,-0.17535621269931528
0,50,20.54014300787091,52,94,-0.09244908061427898
1,51,25.990696289637416,52,94,-0.1152313516968464
2,2,107.16981336218112,5,3,0.2635204723174319
2,3,108.30067922231464,6,3,0.2898599707502386
0,4,108.30067922231464,7,5,-0.1429594065427185
5,5,78.97495735546882,16,7,0.10547146209447811
1,6,89.72598137568008,16,9,-0.0007456411615592851
2,7,86.360426852487,17,10,0.09885489816271964
1,8,101.23798819415882,17,11,-0.03340605316977269
0,9,101.23798819415882,18,13,0.08771139244774762
4,10,80.93746088534665,20,13,0.06710455798606973
0,11,80.93746088534665,21,15,0.1968471820536536
3,12,71.24227948713954,23,16,0.020236932616234826
1,13,84.63975737416375,23,18,0.14363837054272433
1,14,96.67840574052923,23,19,0.029449186295467222
1,15,103.35381616245473,23,20,0.06697038744138473
1,16,115.83822585905352,23,21,0.12134924652510104
3,17,103.97271002520385,23,23,-0.04236095355086977
1,18,116.22006818763337,24,23,0.015072756926209463
2,19,111.19153535343813,28,24,-0.08469600326726912
2,20,114.47528605952517,29,27,-0.025625499133759333
1,21,126.61523260013148,29,27,-0.04601654110663739
0,22,126.61523260013148,30,29,0.03272385879801187
0,23,126.61523260013148,31,31,-0.012037023470959585
0,24,126.61523260013148,32,33,-0.026350309664247396
4,25,106.82242226001273,32,36,-0.08908212405667892
0,26,106.82242226001273,33,38,-0.041483015821597025
5,27,70.3193571448373,40,39,-0.10464976046151636
3,28,57.85236814829015,45,41,0.01719561598890962
5,29,23.541277357480556,48,45,0.11819426771427721
3,30,23.541277357480556,49,47,0.1019121777575146
3,31,23.541277357480556,50,49,0.03286755921151885
3,32,23.541277357480556,51,51,0.05089089266496183
4,33,23.541277357480556,52,53,0.012268834448700194
4,34,23.541277357480556,53,55,-0.08768112386014221
1,35,35.55660598638423,54,56,0.06702056943809465
2,36,30.646814398304965,54,56,0.029616588752309547
5,37,30.646814398304965,55,58,-0.0017230271668356445
5,38,30.646814398304965,56,60,-0.023370392469171886
0,39,30.646814398304965,57,62,-0.06564172762023435
0,40,30.646814398304965,58,64,-0.012069064637103388
1,41,40.03666393545228,59,66,0.005594487128737002
5,42,40.03666393545228,60,68,-0.0856408045647421
4,43,17.86425483984362,63,68,-0.025586141620346614
3,44,17.86425483984362,64,70,-0.051182957034182464
0,45,17.86425483984362,65,72,-0.07871722166778172
5,46,17.86425483984362,66,74,-0.05803618735256716
4,47,17.86425483984362,67,76,-0.07895940977402904
2,48,17.86425483984362,68,78,-0.07076351907595613
4,49,17.86425483984362,69,80,-0.041066630774552304
0,50,17.86425483984362,70,82,-0.03583642049479441
4,51,17.86425483984362,71,84,-0.08232045668442611
1,2,119.66584848250024,1,2,-0.12866310225770872
0,3,119.66584848250024,2,4,-0.38498003578830853
2,4,109.44065433929983,2,9,-0.2948796165537334
5,5,64.05511627251654,8,14,-0.27870745893125126
3,6,49.55738516478924,8,17,-0.16920229757682648
0,7,49.55738516478924,9,19,-0.10071540336132001
3,8,39.575537186399934,10,19,-0.18700570507608189
5,9,39.575537186399934,11,21,-0.20785929233822797
0,10,39.575537186399934,12,23,-0.12174959990885903
3,11,19.688625664513133,17,24,-0.09054502685644461
2,12,19.688625664513133,18,26,-0.061475401731080126
2,13,19.688625664513133,19,28,-0.06985114630476824
1,14,28.462117633448734,19,28,0.07415566468888268
3,15,11.86148292592786,20,28,-0.11110280709350867
5,16,11.86148292592786,21,30,-0.08444103944890863
4,17,11.86148292592786,22,32,-0.05916165273589574
5,18,11.86148292592786,23,34,-0.19008872489069778
1,19,20.03206837828794,23,34,-0.05923908572188219
1,20,30.197137848258972,24,34,-0.02314224254813846
2,21,21.329666946457554,25,39,-0.04954426725371214
5,22,21.329666946457554,26,41,-0.14085165428592528
4,23,21.329666946457554,27,43,-0.11893215414798669
1,24,29.23743361552916,27,47,-0.02091843462525661
2,25,18.990243712860348,27,47,-0.17698659131192124
5,26,18.990243712860348,28,49,-0.10803556634284722
2,27,18.990243712860348,29,51,-0.05718869188862141
0,28,18.990243712860348,30,53,-0.15006868186245959
0,29,18.990243712860348,31,55,-0.15475440101608773
4,30,18.990243712860348,32,57,-0.06400786244903067
0,31,18.990243712860348,33,59,-0.17184532682925813
1,32,25.47501163527538,33,59,-0.10930515498186605
3,33,25.47501163527538,34,61,-0.19901855125403944
3,34,25.47501163527538,35,63,-0.1751511256938832
2,35,16.599621211784665,37,65,-0.12255730202870946
3,36,16.599621211784665,38,67,-0.23453212682693536
1,37,22.026343332533834,38,67,-0.13971549367782976
4,38,22.026343332533834,39,69,-0.21631141974610513
5,39,22.026343332533834,40,71,-0.08767698920171979
0,40,22.026343332533834,41,73,-0.15725944692359434
3,41,22.026343332533834,42,75,-0.07783742865517629
4,42,22.026343332533834,43,77,-0.15474371451139135
4,43,22.026343332533834,44,79,-0.1274828042368481
1,44,25.449673587986503,44,80,-0.12025202563809917
4,45,25.449673587986503,45,82,-0.16935541978675994
1,46,31.562836505676998,46,83,-0.16940621131073874
1,47,38.78980550633865,46,84,-0.0721303457046728
1,48,45.06766498650813,46,84,-0.18008064240179883
1,49,50.53265090008463,46,84,-0.18407031876708813
4,50,26.639184397878445,51,86,-0.16363552314032626
3,51,26.639184397878445,52,88,-0.14513402160374028
3,2,80.41612992893434,2,1,0.41903753405685173
1,3,92.34203611050681,2,1,0.18186866734224105
0,4,92.34203611050681,3,3,0.28847462011348524
3,5,87.79311802403248,4,3,0.12310580931991288
4,6,74.93597941135464,6,5,0.14817336854226604
3,7,64.78065716413673,8,6,0.042571667441197
4,8,48.071345249080686,12,6,0.04901495972105396
4,9,33.03777937155167,14,8,0.2089333695020935
3,10,26.469609848956445,15,9,0.029926315414427584
2,11,26.491144718180355,15,9,0.11331471289994888
3,12,26.491144718180355,16,11,0.2910868193629498
5,13,26.491144718180355,17,13,0.08259532337516262
1,14,39.52357107871437,18,14,0.08563538055185826
1,15,52.64329195202927,18,16,0.16152486299248403
2,16,45.6827794208448,20,17,-0.0439835722293459
2,17,45.052824048429954,21,21,-0.0031791468208158813
5,18,45.052824048429954,22,23,0.054422521428974746
2,19,36.843993551741654,24,23,-0.02466906891289472
1,20,44.06437517959761,24,25,0.09335319762425764
3,21,28.636792152794264,24,26,0.004312896648110853
0,22,28.636792152794264,25,28,-0.09793429967171641
1,23,41.25290665428358,26,29,-0.07115498517987123
0,24,41.25290665428358,27,31,0.035279397240056465
3,25,24.477145883227628,28,32,0.05120143040528924
4,26,24.477145883227628,29,34,-0.05192136162978883
2,27,18.49638169212355,33,37,-0.008171158503523901
3,28,18.49638169212355,34,39,0.018778750210114437
1,29,25.97346306421185,35,39,-0.017972454237823232
2,30,20.800620851362826,37,42,-0.0023744201778614915
2,31,14.564757578913461,38,42,-0.09336005098159211
0,32,14.564757578913461,39,44,-0.04117447210793662
5,33,14.564757578913461,40,46,-0.016522657367641802
4,34,14.564757578913461,41,48,-0.08066063398145379
3,35,14.564757578913461,42,50,0.000564347164050405
1,36,23.423408401389857,42,51,0.014951874755721462
2,37,17.776131631869855,43,52,-0.1276180850318553
2,38,17.776131631869855,44,54,-0.05331691678406447
4,39,17.776131631869855,45,56,0.014643654402859085
4,40,17.776131631869855,46,58,0.014499446362019386
4,41,17.776131631869855,47,60,-0.12242980230183653
4,42,17.776131631869855,48,62,-0.06303303812862465
1,43,23.39443727081913,49,62,-0.0907519605269822
5,44,23.39443727081913,50,64,-0.06469717260691848
5,45,23.39443727081913,51,66,-0.08142339065641702
4,46,23.39443727081913,52,68,-0.012987674690727369
2,47,15.172022077383351,52,68,-0.0657823433367975
1,48,24.603766168543793,52,68,-0.09187069019895683
1,49,31.74314310549918,54,68,-0.09881480792580555
5,50,31.74314310549918,55,70,-0.07160903560480175
0,51,31.74314310549918,56,72,-0.09622680088395341
2,2,109.64360290260396,2,1,0.2625273663212986
0,3,109.64360290260396,3,3,0.17262537609518414
5,4,68.44865421757254,11,4,0.3747155910963028
1,5,83.70862060554147,11,5,-0.08310042668524692
4,6,65.49340691681867,14,9,0.24336789311501283
5,7,29.63552768007012,17,11,0.16370257348490203
1,8,41.09198464512811,17,11,0.08232367422822007
5,9,41.09198464512811,18,13,0.08045702730481463
3,10,32.73057297683517,20,13,0.04819368984428074
1,11,50.33697362448508,20,13,0.03224868527810587
3,12,39.842317780509156,22,13,0.16007352065724323
2,13,39.872264046566045,23,14,0.03759415273177913
1,14,52.9405239946769,23,15,0.08848907075299506
1,15,66.4337759824796,23,15,0.13395711249934406
4,16,48.58235874813951,25,15,0.18188805191973467
3,17,37.77632294293308,25,17,-0.05084983760011591
1,18,49.910969210827396,27,17,0.16517455044658869
4,19,29.01089573389976,28,21,0.10626363004705275
3,20,13.997280253349379,28,21,0.001866559489759223
5,21,13.997280253349379,29,23,0.10002660461654933
0,22,13.997280253349379,30,25,0.11471104418857792
5,23,13.997280253349379,31,27,0.14007885387756014
3,24,13.997280253349379,32,29,0.0597884307052009
2,25,13.997280253349379,33,31,0.016149713040653157
5,26,13.997280253349379,34,33,0.024508616897065516
1,27,23.866951359839767,34,33,0.10658232153525649
3,28,23.866951359839767,35,35,-0.06344874095627712
2,29,17.607045812346954,35,37,0.0891268391350577
4,30,17.607045812346954,36,39,-0.11870144750799849
4,31,17.607045812346954,37,41,-0.05592510468327011
1,32,26.4998568282804,37,41,0.06454057614531261
3,33,26.4998568282804,38,43,-0.010822521569498755
4,34,26.4998568282804,39,45,0.08826425257872283
4,35,26.4998568282804,40,47,-0.014657691118394878
3,36,26.4998568282804,41,49,-0.045399092606394464
4,37,26.4998568282804,42,51,-0.05678211932558341
0,38,26.4998568282804,43,53,0.007655372160203178
2,39,21.132707334544868,47,54,-0.0330643670071073
5,40,21.132707334544868,48,56,-0.10195541280875298
0,41,21.132707334544868,49,58,-0.11686334842994761
5,42,21.132707334544868,50,60,0.0024992225341131658
4,43,21.132707334544868,51,62,-0.08274650802867972
1,44,30.101954775323016,52,62,-0.05713702512990204
3,45,17.52056241223942,53,63,-0.10816386529369454
1,46,25.552465485168206,53,64,-0.07722978328425334
1,47,34.8676252838429,53,64,-0.06857760703181814
4,48,34.8676252838429,54,66,-0.1468093627627084
5,49,34.8676252838429,55,68,-0.06159011682763155
5,50,34.8676252838429,56,70,-0.03446384070178704
4,51,34.8676252838429,57,72,-0.03200729576635819
3,2,85.35182388007996,1,3,-0.06662185873216442
5,3,36.31259706697499,6,7,-0.16045383729440654
2,4,35.98601995792451,7,8,0.12493280718462108
2,5,30.29752618614694,7,9,0.15627261979874973
3,6,21.712918884916743,8,10,0.05760144880899909
3,7,21.712918884916743,9,12,-0.10056075212971616
4,8,21.712918884916743,10,14,-0.1382722053721595
0,9,21.712918884916743,11,16,-0.16638591865920366
5,10,21.712918884916743,12,18,-0.23559299522083677
4,11,21.712918884916743,13,20,-0.023237040988931035
1,12,30.64498301053591,15,20,-0.13404484357810542
5,13,30.64498301053591,16,22,-0.1541121596005393
5,14,30.64498301053591,17,24,-0.1312807179959694
5,15,30.64498301053591,18,26,-0.09937977594326353
2,16,24.50787143240816,18,26,-0.013203068016269082
2,17,20.7784571698005,21,26,-0.13108006912039344
2,18,14.223110842641045,23,28,0.06511026058552227
3,19,14.223110842641045,24,30,-0.1169405423652583
1,20,18.749806967228974,24,31,-0.09261819269414989
2,21,18.749806967228974,25,33,-0.10450603790740864
4,22,18.749806967228974,26,35,-0.08031360951516209
4,23,18.749806967228974,27,37,-0.0507585711018686
4,24,18.749806967228974,28,39,-0.07549824485407142
5,25,18.749806967228974,29,41,-0.08385672894126917
1,26,23.912278434861584,29,41,-0.0733473203388294
0,27,23.912278434861584,30,43,-0.04788360608629033
4,28,23.912278434861584,31,45,-0.12684498384502257
0,29,23.912278434861584,32,47,-0.05227593835604161
1,30,29.371918688663854,32,47,-0.05627333329297962
1,31,35.85415628346866,32,47,-0.07823006249194342
4,32,13.833752320296435,35,50,0.012527630420037572
0,33,13.833752320296435,36,52,-0.07350564050487396
2,34,13.833752320296435,37,54,-0.0918956242023688
0,35,13.833752320296435,38,56,-0.1556966842783578
1,36,21.2070488046118,38,56,-0.1257357929465026
4,37,21.2070488046118,39,58,-0.08046449074889112
5,38,21.2070488046118,40,60,-0.1715233635377646
0,39,21.2070488046118,41,62,-0.1269231795435436
5,40,21.2070488046118,42,64,-0.04962433783361253
0,41,21.2070488046118,43,66,-0.0903397556098699
0,42,21.2070488046118,44,68,-0.09298272401017049
1,43,27.044677963098067,45,69,-0.176088922749092
1,44,32.91423264308023,46,70,-0.17000484653181058
2,45,24.56256624712411,47,73,-0.12351436801452775
0,46,24.56256624712411,48,75,-0.06127400798908461
0,47,24.56256624712411,49,77,-0.045564353939604285
4,48,24.56256624712411,50,79,-0.14540534313913545
1,49,33.06000590678177,50,79,-0.03061677160973475
0,50,33.06000590678177,51,81,-0.07015699083730298
5,51,33.06000590678177,52,83,-0.12652772527555434
4,2,70.5834724111199,7,2,0.1023193962696266
4,3,62.73285979335551,9,3,0.21001421701002432
1,4,77.85878536000939,9,3,0.09081051489806391
2,5,74.75026588814211,9,5,0.12917864068100227
3,6,60.7479688400707,11,7,0.16944548891966615
3,7,50.62048988399428,11,7,0.003849369016619919
1,8,63.698016211074496,11,7,0.09531372078411882
1,9,76.61905214094148,11,8,0.004301897806628152
4,10,53.7549390652666,15,12,0.1551456026929694
0,11,53.7549390652666,16,14,-0.16100866390792923
3,12,44.65363219685521,16,15,0.008391772486638693
3,13,30.053144710438808,16,15,-0.04747376426557509
5,14,30.053144710438808,17,17,0.08068129362222687
5,15,30.053144710438808,18,19,0.08290601915938944
0,16,30.053144710438808,19,21,0.05532595617525293
4,17,30.053144710438808,20,23,-0.06496502119423986
2,18,22.010970483240598,21,25,0.003974866966888313
2,19,13.496002492776695,23,27,-0.04904535085806683
3,20,13.496002492776695,24,29,-0.07173327955898795
4,21,13.496002492776695,25,31,0.10963638352952898
4,22,13.496002492776695,26,33,-0.07961027893890993
1,23,19.52729817324765,26,34,-0.08049523447026063
3,24,19.52729817324765,27,36,-0.009794346943789778
2,25,19.52729817324765,28,38,-0.11361204929481511
0,26,19.52729817324765,29,40,-0.1084252674364859
3,27,19.52729817324765,30,42,-0.09394757158925138
1,28,25.91035547437974,30,43,-0.04010721177059812
2,29,18.24775915167666,32,43,-0.1537275272530756
5,30,18.24775915167666,33,45,-0.1411806482941096
2,31,18.24775915167666,34,47,-0.017592001823172665
1,32,26.090382280293582,34,49,-0.01939799383798857
3,33,26.090382280293582,35,51,-0.13358622456300617
2,34,16.793293663490154,39,52,0.008998352814442945
0,35,16.793293663490154,40,54,-0.04607166889800074
4,36,16.793293663490154,41,56,-0.025971758433956438
1,37,24.448208760640284,41,56,-0.11427486091968947
1,38,34.81014485678547,41,56,-0.11199359175892437
3,39,17.326316230520366,42,57,-0.03204213247543386
1,40,25.733505126137793,42,58,-0.13949909895154783
5,41,25.733505126137793,43,60,-0.08450042461609486
5,42,25.733505126137793,44,62,-0.15478304808642113
5,43,25.733505126137793,45,64,-0.10255755256656152
2,44,18.90300059869997,49,65,-0.10358627354784422
3,45,18.90300059869997,50,67,-0.08078482055536013
4,46,18.90300059869997,51,69,0.010918153706004463
1,47,26.47839591776512,51,69,-0.09576762871545502
2,48,18.839448553820013,54,69,-0.08083346518065321
1,49,27.911233146016365,56,70,-0.0873966683158437
2,50,21.358467370097024,57,71,-0.04248468063559907
